nome,cnpj,produto,data,preco,bandeira
CAP COMERCIO DE COMBUSTIVEIS LTDA  - ME,10525353000169,ETANOL,25/02/2020,"3,899",RAIZEN MIME
POSTO MONTE CASTELO DE RESENDE LTDA,10528476000153,ETANOL,27/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO SANTO ANTONIO COMÉRCIO DE DERIVADOS PETROLEO LTDA,10531957000118,GASOLINA,26/02/2020,"4,82",IPIRANGA
POSTO MENDES COMERCIAL DE COMBUSTIVEIS LTDA  - ME,10541988000311,ETANOL,19/02/2020,"3,979",BRANCA
POSTO CAMBIRELA MUNDO CAR LTDA,10543109000129,GASOLINA,18/02/2020,"4,498",IPIRANGA
POSTO ABASTECIMENTO SAO JOSE LTDA,10544641000160,ETANOL,18/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
RALBUQUERQUE DE SÁ - COMÉRCIO DE COMBUSTIVEIS,10545516000175,ETANOL,24/02/2020,"3,19",RAIZEN
AP SILVA SOUZA COMBUSTIVEIS ME,10546522000147,ETANOL,19/02/2020,"3,75",BRANCA
COMERCIAL ALTO SANTO LTDA,10546745000104,ETANOL,26/02/2020,"3,839",DISLUB
AUTO POSTO ELUMAI LTDA,10548331000114,GASOLINA,18/02/2020,"4,559",RAIZEN
POSTO 9 DE JULHO DE ITU EIRELI,10549452000180,ETANOL,18/02/2020,"3,099",IPIRANGA
SOARES & NASCIMENTO LTDA,10555096000108,ETANOL,26/02/2020,"4,15",BRANCA
POSTO ACESSO LIVRE LTDA - ME,10555147000100,ETANOL,28/02/2020,"3,115",BRANCA
CENTRO AUTOMOTIVO FIRENZE LTDA - ME,10557443000131,ETANOL,24/02/2020,"3,199",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ROTA RADIAL LTDA,10557748000143,ETANOL,17/02/2020,"2,899",BRANCA
REVENDEDORA DE COMB SANTA MARIA LTDA,10558393000107,ETANOL,19/02/2020,"3,479",DISLUB
POSTO DE GASOLINA JB MERITI LTDA,10559563000178,ETANOL,28/02/2020,"3,899",BRANCA
AUTO POSTO NAUTICA FREI GASPAR LTDA - ME,10559732000170,ETANOL,26/02/2020,"3,199",RAIZEN
AUTO POSTO AM NOBILE LTDA,10567952000145,ETANOL,24/02/2020,"2,959",BRANCA
AUTO POSTO MP FERNANDES LTDA,10567953000190,ETANOL,24/02/2020,"2,959",BRANCA
POSTO CRISTOVAO COLOMBO LTDA,10569345000114,GASOLINA,20/02/2020,"4,47",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL DE COMBUSTÍVEIS ICARAÍ LTDA,10570222000101,ETANOL,17/02/2020,"3,69",BRANCA
M S COMBUSTIVEIS LTDA,10570884000173,GASOLINA,04/02/2020,"4,78",ATEM' S
POSTO VITORIA DE RIBEIRÃO LTDA,10570908000194,ETANOL,19/02/2020,"2,859",BRANCA
AUTO POSTO BARBARA LTDA,10571191000103,ETANOL,19/02/2020,"2,859",BRANCA
POSTO DE GASOLINA GALP LTDA,10573282000170,GASOLINA,03/02/2020,"4,859",ALESAT
ARTAM COMÉRCIO DE COMBUSTÍVEIS LTDA,10579113000147,ETANOL,18/02/2020,"3,079",IPIRANGA
VIP COMERCIO DE COMBUSTIVEIS LTDA,10579251000126,GASOLINA,03/02/2020,"4,899",RAIZEN
POSTO AMERICA DE RIBEIRAO LTDA,10579724000195,ETANOL,19/02/2020,"2,979",RAIZEN
AUTO POSTO QUINTA DAS PALMEIRAS LTDA,10579804000140,GASOLINA,05/02/2020,"4,299",BRANCA
HERIBERTO HULSE COMERCIO DE COMBUSTIVEIS LTDA - ME,10582657000168,ETANOL,25/02/2020,"3,699",BRANCA
IRMAOS FREIRE DE LIMA LIMITADA,10583052000191,ETANOL,24/02/2020,"3,5",TEMAPE
AUTO POSTO MIQUIRA III LTDA,10584778000149,ETANOL,28/02/2020,"3,299",RAIZEN
VIANA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA,10587191000193,ETANOL,19/02/2020,"3,69",BRANCA
INOVAR COMERCIO DE COMBUSTIVEL LTDA,10587334000167,GASOLINA,12/02/2020,"4,777",BRANCA
GRID COMÉRCIO DE COMBUSTÍVEIS LTDA,10589308000178,ETANOL,17/02/2020,"3,299",ALESAT
POSTO MK 406 NORTE LTDA,10591051000199,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA,10601388000130,ETANOL,26/02/2020,"3,09",IPIRANGA
ARV AUTO POSTO LTDA,10602106000119,ETANOL,28/02/2020,"3,199",BRANCA
POSTOS RENASCER LTDA,10603039000157,ETANOL,28/02/2020,"3,45",BRANCA
POSTOS RENASCER LTDA,10603039000408,GASOLINA,05/02/2020,"4,52",BRANCA
POSTOS RENASCER LTDA,10603039000580,GASOLINA,13/02/2020,"4,46",BRANCA
AUTO POSTO CEU AZUL DE RIO CLARO LTDA,10603724000183,ETANOL,28/02/2020,"3,199",IPIRANGA
POSTO PAX AVARE LTDA,10608381000140,ETANOL,27/02/2020,"3,099",BRANCA
JOSE CICERO POSTOS - EIRELI,10615704000122,ETANOL,27/02/2020,"3,85",PETROBRAS DISTRIBUIDORA S.A.
JOSE CICERO POSTOS - EIRELI,10615704000394,GASOLINA,06/02/2020,"4,97",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CINCO PRIMOS LTDA,10616131000151,ETANOL,26/02/2020,"3,189",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE SERVICOS 2Z LTDA,10616598000100,GASOLINA,26/02/2020,"4,699",IPIRANGA
AUTO POSTO PRAIAS DO SUL LTDA,10624158000196,ETANOL,27/02/2020,"3,264",BRANCA
ATALAIA COMÉRCIO DE COMBUSTIVEIS LTDA,10626223000112,ETANOL,26/02/2020,"3,059",PODIUM
POSTO DE COMBUSTIVEIS MARECHAL ALENCASTRO LTDA,10628528000163,GASOLINA,03/02/2020,"4,899",BRANCA
JN COMERCIO DE COMBUSTIVEIS LTDA - ME,10630474000170,GASOLINA,26/02/2020,"4,499",BRANCA
H AMORIM DE MOURA BRASILEIRO COMBUSTIVEIS,10639143000100,ETANOL,26/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AEB COMERCIO E SERVIÇOS AUTOMOTIVOS LTDA,10641281000115,GASOLINA,27/02/2020,"4,599",BRANCA
SANFRANCISCO COMBUSTIVEIS LTDA,10648044000267,GASOLINA,24/02/2020,"4,498",BRANCA
ESPLANADA DE BANGU POSTO DE GASOLINA LTDA,10649347000113,GASOLINA,03/02/2020,"4,949",RAIZEN
AUTO POSTO REDE DO VALE LTDA,10651038000188,ETANOL,28/02/2020,"3,099",BRANCA
MUNIZ E MONT¿ALVERNE AUTO POSTO M2 LTDA - ME,10651210000101,GASOLINA,17/02/2020,"3,799",IPIRANGA
L P LOGISTICA DE COMERCIO DE COMBUSTIVEIS - EIRELI,10655392000180,ETANOL,26/02/2020,"3,157",IPIRANGA
MADRIGAL COMÉRCIO DE COMBUSTÍVEIS LTDA,10656087000103,ETANOL,27/02/2020,"3,99",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO FORMULA I LTDA,10659667000154,GASOLINA,18/02/2020,"4,69",ATEM' S
AUTO POSTO BRUMADO EIRELI,10661779000140,ETANOL,26/02/2020,"2,999",BRANCA
ABRITTA POSTOS DE SERVIÇOS LTDA,10668863000195,ETANOL,20/02/2020,"3,499",RAIZEN
MONTE SIAO AUTO POSTO LTDA,10670771000140,GASOLINA,13/02/2020,"4,389",IPIRANGA
VG COMERCIO DE DERIVADOS DE PETROLEO LTDA,10670846000192,ETANOL,18/02/2020,"3,69",SABBÁ
POSTO SAO BERNARDO LTDA,10673246000188,GASOLINA,11/02/2020,"4,599",IPIRANGA
ALP- COMERCIO DE COMBUSTIVEIS LTDA,10673262000170,GASOLINA,26/02/2020,"4,749",RAIZEN
CENTRO AUTOMOTIVO PIONEIROS LTDA,10677882000188,ETANOL,25/02/2020,"3,879",IPIRANGA
SETA COMERCIO DE DERIVADOS DO PETROLEO LTDA,10680879000113,GASOLINA,10/02/2020,"4,099",BRANCA
JUVENTUS VAREJISTA DE COMBUSTÍVEIS LTDA,10681439000180,ETANOL,17/02/2020,"3,299",RAIZEN
AUTO POSTO JARDIM ANHANGUERA LTDA EPP,10684446000136,ETANOL,19/02/2020,"3,099",BRANCA
POSTO CENTER NORTE LTDA,10684461000184,GASOLINA,11/02/2020,"4,579",PETROBRAS DISTRIBUIDORA S.A.
POSTO QUALITY MARGINAL DO UNA LTDA,10689178000145,ETANOL,19/02/2020,"2,799",PETROBRAS DISTRIBUIDORA S.A.
LIMA UCHOA COMBUSTIVEIS EIRELI,10691103000107,ETANOL,27/02/2020,"3,989",PETROBRAS DISTRIBUIDORA S.A.
LIMA UCHOA COMBUSTIVEIS EIRELI,10691103000280,GASOLINA,05/02/2020,"4,989",PETROBRAS DISTRIBUIDORA S.A.
OLIVEIRA COMERCIO DE COMBUSTIVEIS EIRELI  - ME,10692201000150,ETANOL,26/02/2020,"3,399",IPIRANGA
MOTA COMERCIO DE COMBUSTIVEL LTDA,10696553000184,ETANOL,27/02/2020,"3,959",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PEROLA DE SALTO LTDA,10698591000176,ETANOL,24/02/2020,"2,989",BRANCA
POSTO TURISMO COMERCIO DE DERIVADOS DE PETROLEO LTDA - ME,10698821000105,GASOLINA,27/02/2020,"4,79",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL DE COMBUSTIVEIS MAM LTDA,10702904000112,GASOLINA,04/02/2020,"4,699",IPIRANGA
SL COMERCIAL DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,10704108000119,GASOLINA,12/02/2020,"4,699",IPIRANGA
SL COMERCIAL DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,10704108000208,GASOLINA,10/02/2020,"4,695",PETROBRAS DISTRIBUIDORA S.A.
POSTO QUALITY FIORANO LTDA,10705243000189,GASOLINA,10/02/2020,"4,499",RAIZEN
AUTO CENTER VITORELLI & VITORELLI LTDA,10705254000169,ETANOL,24/02/2020,"2,849",BRANCA
POSTO DE COMBUSTIVEIS JUBIABA LTDA,10709184000117,ETANOL,28/02/2020,"3,34",BRANCA
POSTO GAMELEIRA SIMÕES FILHO LTDA,10711959000199,ETANOL,27/02/2020,"3,59",PETROBAHIA
POSTO FIGUEIRA RUI BARBOSA LTDA,10713751000109,ETANOL,18/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO TIMBO LTDA,10714809000139,GASOLINA,11/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
DINIZ CAVALCANTI & FILHOS LTDA,10728830000355,ETANOL,27/02/2020,"3,859",RAIZEN
MSL COMERCIO DE COMBUSTIVEIS LTDA,10730629000140,GASOLINA,04/02/2020,"4,989",PETROBRAS DISTRIBUIDORA S.A.
BOTASIM & BOTASIM SERVICOS AUTOMOTIVOS LTDA,10740022000141,ETANOL,28/02/2020,"2,949",BRANCA
AUTO POSTO NEW VISION LTDA,10748732000207,ETANOL,17/02/2020,"3,097",IPIRANGA
PONTO CERTO COMERCIO VAREJISTA DE COMBUSTIVEL LTDA,10750422000138,GASOLINA,27/02/2020,"4,92",BRANCA
V L R COMERCIO DE COMBUSTIVEIS LTDA,10755441000157,ETANOL,28/02/2020,"3,159",BRANCA
BARCA AUTO POSTO LTDA,10757016000105,ETANOL,25/02/2020,"4,269",BRANCA
POSTO PRAIA DE SANTA MONICA LTDA,10757820000186,GASOLINA,20/02/2020,"4,79",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JARAGUÁ LTDA,10758610000102,ETANOL,18/02/2020,"3,299",RAIZEN
TRELRIUM COMERCIO DE COMBUSTIVEIS E CONVENIENCIA LTDA,10762584000196,GASOLINA,10/02/2020,"4,099",BRANCA
D R A DERIVADO DE PETROLEO LTDA,10773536000101,ETANOL,19/02/2020,"3,69",IPIRANGA
D R A DERIVADO DE PETROLEO LTDA,10773536000284,GASOLINA,11/02/2020,"4,79",IPIRANGA
POSTO VILA BRASILIA LTDA,10775808000102,ETANOL,27/02/2020,"3,19",BRANCA
PINHEIRO E FILHO COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,10776048000140,ETANOL,18/02/2020,"3,66",BRANCA
PINHEIRO E FILHO COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,10776048000220,ETANOL,24/02/2020,"3,66",BRANCA
ABASTECEDORA DE COMBUSTÍVEIS SÃO CHICO LTDA,10779589000121,GASOLINA,18/02/2020,"4,599",IPIRANGA
UNIÃO COMÉRCIO DE PETRÓLEO LTDA,10785675000147,ETANOL,28/02/2020,"3,28",BRANCA
M MARTINEZ COMBUSTIVEIS - ME,10785686000127,GASOLINA,11/02/2020,"4,599",RAIZEN
POSTO AMARELINHO DE PETRÓPOLIS LTDA,10787772000179,ETANOL,24/02/2020,"4,399",RAIZEN
RAIMUNDO NONATO DE MOURA ALMENDRA,10793539000107,ETANOL,17/02/2020,"3,85",BRANCA
POSTO DE ABASTECIMENTO TORCEDOR LTDA,10796754000153,ETANOL,28/02/2020,"4,199",RAIZEN
MS COMERCIO DE DERIVADOS DE PETROLEO LTDA,10797331000158,ETANOL,27/02/2020,"3,59",PETROBRAS DISTRIBUIDORA S.A.
MS COMERCIO DE DERIVADOS DE PETROLEO LTDA,10797331000239,ETANOL,27/02/2020,"3,509",RAIZEN
MS COMERCIO DE DERIVADOS DE PETROLEO LTDA,10797331000310,ETANOL,27/02/2020,"3,59",PETROBRAS DISTRIBUIDORA S.A.
MS COMERCIO DE DERIVADOS DE PETROLEO LTDA,10797331000409,ETANOL,17/02/2020,"3,69",PETROBRAS DISTRIBUIDORA S.A.
SAFRA COMERCIO DE DERIVADOS DE PETROLEO LTDA,10801337000151,ETANOL,20/02/2020,"3,999",PETROBRAS DISTRIBUIDORA S.A.
SAFRA COMERCIO DE DERIVADOS DE PETROLEO LTDA,10801337000232,ETANOL,20/02/2020,"3,999",PETROBRAS DISTRIBUIDORA S.A.
A SA BARRETO,10804326000125,GASOLINA,06/02/2020,"4,579",IPIRANGA
JBCB SOARES JUNIOR - ME,10814486000155,GASOLINA,27/02/2020,"4,199",BRANCA
POSTO NAZÁRIO DE CAMPOS LTDA,10820316000183,ETANOL,28/02/2020,"3,849",BRANCA
SV COMÉRCIO DE PETRÓLEO LTDA,10821115000109,ETANOL,24/02/2020,"3,59",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO INDEPENDENCIA SOROCABA LTDA,10824295000174,ETANOL,17/02/2020,"3,059",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO DE COMBUSTIVEIS MVX LTDA,10824677000521,GASOLINA,04/02/2020,"4,349",AMERICANOIL
QUEIJINHOS CENTRO AUTOMOTIVO LTDA,10824709000165,ETANOL,24/02/2020,"3,099",RAIZEN
NOVO DERIVADO DE PETROLEO LTDA,10829312000247,GASOLINA,04/02/2020,"4,97",SABBÁ
LOTUS COMERCIAL DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA - EPP,10835567000131,GASOLINA,04/02/2020,"4,69",SP
AUTO POSTO  AUTOMIX,10838481000162,ETANOL,19/02/2020,"3,199",RAIZEN
AUTO POSTO FENNER LTDA,10839948000199,ETANOL,17/02/2020,"3,559",PETROBRAS DISTRIBUIDORA S.A.
CENTRO AUTOMOTIVO ABRAAO DE MORAES LTDA,10848830000127,GASOLINA,03/02/2020,"4,399",RAIZEN
ENTRE AMIGOS AUTO POSTO E SERVICOS LTDA,10853930000141,ETANOL,26/02/2020,"3,199",RAIZEN
P S LAZERA COMÉRCIO DE COMBUSTÍVEIS LTDA,10854703000130,ETANOL,27/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
ANGRA AUTO POSTO EIRELI,10856783000163,GASOLINA,10/02/2020,"4,199",IPIRANGA
COMERCIAL VILA OPERARIA DE COMBUSTIVEIS LTDA,10859165000177,ETANOL,28/02/2020,"3,199",BRANCA
AUTO POSTO TAKÁO LTDA,10859301000129,ETANOL,26/02/2020,"2,849",BRANCA
AUTO POSTO CHIARELLO COMERCIO DE COMBUSTIVEIS LTDA,10860959000150,ETANOL,25/02/2020,"4,299",RAIZEN MIME
AUTO POSTO GIOVANNI BATTISTA PIERELLI LTDA,10862045000129,ETANOL,26/02/2020,"3,199",IPIRANGA
EMPRESA DE COMBUSTIVEL SAO CRISTOVAO II LTDA,10862658000166,ETANOL,26/02/2020,"3,94",SP
COMERCIAL DE COMBUSTIVEIS BOM RETIRO LTDA,10864329000154,ETANOL,24/02/2020,"3,32",ALESAT
HORN COMÉRCIO DE COMBUSTÍVEIS LTDA,10864900000130,GASOLINA,25/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
PRIMME COMERCIO DE COMBUSTIVEIS LTDA,10870297000108,GASOLINA,27/02/2020,"4,599",BRANCA
ANTUNES & MACIEL LTDA,10872418000142,ETANOL,18/02/2020,"3,299",RAIZEN
AUTO POSTO PAU FURADO LTDA,10874687000148,ETANOL,18/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SAN CRISTOVAO LTDA,10876085000120,ETANOL,27/02/2020,"3,599",TAURUS
AUTO POSTO INTERPRAIAS LTDA,10876854000190,GASOLINA,25/02/2020,"4,299",BRANCA
AUTO POSTO HORIZONTE AZUL LTDA,10877145000129,ETANOL,28/02/2020,"2,949",IPIRANGA
OSTI COMÉRCIO DE COMBUSTÍVEIS LTDA,10877375000198,ETANOL,26/02/2020,"2,999",BRANCA
MASA AUTO POSTO EIRELI,10883169000190,ETANOL,19/02/2020,"3,19",BRANCA
LUCCA PETRO - COMBUSTÍVEIS LTDA,10883397000160,ETANOL,28/02/2020,"3,27",BRANCA
POSTO E SERVICOS RIO AZUL LTDA,10884520000168,GASOLINA,12/02/2020,"4,274",RAIZEN
AUTO POSTO SORRISO LTDA,10885089000174,ETANOL,24/02/2020,"3,399",BRANCA
JJL DERIVADOS DE PETRÓLEO LTDA,10886523000130,ETANOL,17/02/2020,"3,42",BRANCA
S B COMERCIO DE PETROLEO LTDA,10887086000170,ETANOL,19/02/2020,"3,359",PETROBRAS DISTRIBUIDORA S.A.
POSTO TOQUIO LTDA,10888359000109,ETANOL,17/02/2020,"3,31",BRANCA
POSTO DE GASOLINA E SERVICOS RECREIO 2009 LTDA,10892176000159,GASOLINA,11/02/2020,"4,999",RAIZEN
VILAR AZEVEDO COM DE COMBUSTIVEL LUBRIFICANTES PECAS LTDA,10897053000100,GASOLINA,05/02/2020,"4,399",BRANCA
IGAPÓ COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA,10897820000181,ETANOL,18/02/2020,"3,59",ATEM' S
RCA VILLA COMERCIO DE COMBUSTIVEIS LTDA,10907424000198,GASOLINA,11/02/2020,"4,76",SABBÁ
G & S PETROLEO LTDA,10919164000170,ETANOL,28/02/2020,"3,59",PETROBRAS DISTRIBUIDORA S.A.
ER ALVES COMÉRCIO DE COMBUSTÍVEIS,10922223000160,GASOLINA,19/02/2020,"4,57",BRANCA
AUTO POSTO ACONCHEGO DE MERITI LTDA,10925601000169,ETANOL,28/02/2020,"4,088",BRANCA
COMERCIO DE COMBUSTIVEIS PARQUE GABRIEL LTDA,10928875000101,ETANOL,24/02/2020,"2,979",IPIRANGA
R E R EMPREENDIMENTOS EIRELI,10929612000117,GASOLINA,17/02/2020,"3,89",IPIRANGA
R E R EMPREENDIMENTOS EIRELI,10929612000460,GASOLINA,17/02/2020,"3,89",IPIRANGA
EIXINHO L 212 NORTE COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,10939971000155,ETANOL,28/02/2020,"3,669",RAIZEN
AUTO POSTO MIRAMAX LTDA,10943250000119,ETANOL,26/02/2020,"2,999",BRANCA
AUTO POSTO EMIRADOS COMBUSTÍVEIS E CONVENIÊNCIA LTDA,10945085000134,ETANOL,20/02/2020,"3,199",IPIRANGA
NACOES COMERCIO DE COMBUSTIVEIS LTDA,10945193000107,ETANOL,19/02/2020,"2,899",BRANCA
LION COMERCIO DE COMBUSTIVEIS LTDA,10945196000140,ETANOL,19/02/2020,"2,729",BRANCA
MARANELLO - COMERCIO VAREJISTA DE COMBUSTÍVEIS LTDA,10945290000108,ETANOL,26/02/2020,"2,939",BRANCA
KREB E KREB COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,10946659000199,ETANOL,26/02/2020,"3,19",PETROBRAS DISTRIBUIDORA S.A.
CRGV1 COMERCIO DE COMBUSTÍVEIS DE RIBEIRO PRETO LTDA,10947394000143,GASOLINA,11/02/2020,"4,139",BRANCA
AUTO POSTO MC DO ITAIM LTDA,10951328000147,ETANOL,19/02/2020,"2,999",BRANCA
COMÉRCIO DE COMBUSTÍVEIS CIDADE ALTA LTDA,10953085000186,GASOLINA,03/02/2020,"4,52",BRANCA
AUTO POSTO ML LTDA,10954689000147,ETANOL,27/02/2020,"3,39",IPIRANGA
PRS EMPRESA ADMINISTRADORA DE POSTOS DE COMBUSTIVEIS LTDA,10955352000154,ETANOL,17/02/2020,"4,359",RAIZEN
POSTO SILVA & ARAUJO LTDA  - ME,10956293000139,GASOLINA,13/02/2020,"4,34",BRANCA
POSTOS CASA GRANDE LTDA,10957211000251,ETANOL,26/02/2020,"3,79",BRANCA
AUTO POSTO CANADA LTDA,10958796000143,ETANOL,27/02/2020,"3,9",BRANCA
SANTORINI AUTO POSTO LTDA,10959222000190,ETANOL,20/02/2020,"3,099",RAIZEN
CLARYN AUTO POSTO LTDA - EPP,10961422000187,GASOLINA,13/02/2020,"4,599",IPIRANGA
CENTRO AUTOMOTIVO SINERGIA LTDA,10961424000176,ETANOL,24/02/2020,"3,149",BRANCA
AUTO POSTO MMS LTDA,10968502000164,GASOLINA,05/02/2020,"4,299",BRANCA
POSTO MONTE CARLO RIBEIRAO PRETO I LTDA,10971337000108,GASOLINA,05/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
A B SILVA E CIA LTDA,10973568000142,GASOLINA,03/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
PALMARES COMÉRCIO DE COMBUSTÍVEIS LTDA,10973696000196,ETANOL,26/02/2020,"3,47",IPIRANGA
AUTO POSTO HAWAII LTDA,10976115000331,ETANOL,27/02/2020,"3,75",BRANCA
AUTO POSTO CALAMA LTDA,10976424000220,ETANOL,24/02/2020,"3,79",ATEM' S
AUTO POSTO CALAMA LTDA,10976424000301,ETANOL,27/02/2020,"3,79",ATEM' S
AUTO POSTO CALAMA LTDA,10976424000492,ETANOL,24/02/2020,"3,79",ATEM' S
AUTO POSTO CALAMA LTDA,10976424000654,ETANOL,27/02/2020,"3,79",ATEM' S
RODOANEL SUL - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,10978180000134,ETANOL,24/02/2020,"3,359",PETROBRAS DISTRIBUIDORA S.A.
S P MAGALHAES EMPREENDIMENTOS LTDA,10978518000158,GASOLINA,12/02/2020,"4,579",SABBÁ
S P MAGALHAES EMPREENDIMENTOS LTDA,10978518000239,ETANOL,19/02/2020,"3,599",SABBÁ
POSTO DE SERVICO JARDIM LISA LTDA,10980045000123,ETANOL,24/02/2020,"2,959",BRANCA
MSC COMBUSTIVEIS COMERCIO E SERVICOS LTDA,10982433000577,ETANOL,27/02/2020,"3,4",BRANCA
STT - COMERCIO DE COMBUSTIVEIS LTDA,10984271000182,GASOLINA,25/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
FIORI VARGAS COMERCIO DE COMBUSTIVEIS LTDA,10985134000162,GASOLINA,20/02/2020,"4,49",IPIRANGA
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014000119,GASOLINA,11/02/2020,"4,74",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014000542,GASOLINA,04/02/2020,"4,78",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014000623,ETANOL,27/02/2020,"3,79",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014000704,GASOLINA,11/02/2020,"4,5",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014000895,ETANOL,27/02/2020,"3,59",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014001000,ETANOL,27/02/2020,"3,59",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014001352,ETANOL,18/02/2020,"3,59",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014001433,ETANOL,27/02/2020,"3,59",ATEM' S
AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,10988014001514,GASOLINA,11/02/2020,"4,74",ATEM' S
J G COUTO COMÉRCIO DE COMBUSTÍVEIS LTDA,10990495000105,ETANOL,19/02/2020,"4,297",PETROBRAS DISTRIBUIDORA S.A.
POSTO MACH COMERCIO DE COMBUSTIVEIS LTDA,10990509000182,GASOLINA,05/02/2020,"4,599",RODOIL
AUTO POSTO CIDADE JARDIM DE VOTUPORANGA LTDA,10992306000125,ETANOL,26/02/2020,"3,099",IPIRANGA
POSTO VITORIA LTDA,10995416000140,ETANOL,18/02/2020,"3,557",IPIRANGA
GERALDO VIEIRA E CIA LTDA,10996148000181,GASOLINA,13/02/2020,"4,394",RAIZEN
POSTO LETICIA PEREIRA E SANTOS LTDA,10997526000141,ETANOL,26/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
POSTO MONZA LTDA,10997837000100,GASOLINA,25/02/2020,"4,239",IPIRANGA
POSTO SILVERSTONE LTDA,11000552000116,ETANOL,26/02/2020,"3,19",IPIRANGA
VIA SUL COMERCIO DE COMBUSTIVEIS EIRELI,11006687000199,ETANOL,19/02/2020,"3,59",BRANCA
MARCOS HEINZ - EPP,11008854000130,GASOLINA,03/02/2020,"4,499",BRANCA
CENTRO AUTOMOTIVO VIAMAR LTDA,11011703000131,ETANOL,26/02/2020,"3,275",BRANCA
AUTO POSTO RECANTO BOA VISTA LTDA,11013651000132,ETANOL,26/02/2020,"2,999",IPIRANGA
FOX MILENIUM COMERCIO DE COMBUSTIVEIS LTDA,11016082000189,ETANOL,24/02/2020,"3,19",BRANCA
REDE VIP - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,11017087000126,ETANOL,28/02/2020,"3,099",IPIRANGA
AUTO POSTO PORTAL DA LAGOA LTDA,11021643000138,ETANOL,11/02/2020,"3,075",PETROBRAS DISTRIBUIDORA S.A.
FORMIGUENSE COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,11026352000132,ETANOL,26/02/2020,"3,39",BRANCA
FENNER & CIA LTDA,11037808000160,ETANOL,26/02/2020,"3,479",BRANCA
POSTO ORIGINAL DE RIBEIRÃO PRETO LTDA,11043271000140,ETANOL,26/02/2020,"2,899",BRANCA
AUTO POSTO AVENIDA CASTELO LTDA,11043631000104,ETANOL,19/02/2020,"2,879",IPIRANGA
AUTO POSTO TAMOIOS LTDA,11048181000142,ETANOL,19/02/2020,"4,549",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE GASOLINA CAFUNDA LTDA,11052769000170,GASOLINA,11/02/2020,"4,899",TOBRAS
POSTO RECH LTDA,11052812000105,ETANOL,26/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LONDON LTDA,11062711000107,ETANOL,24/02/2020,"3,85",IPIRANGA
